latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-8.74609,-47.49568,304.71,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,293.43,0.49,N
-8.6848,-47.83619,309.25,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,294.49,1.59,N
-8.39101,-47.4705,306.8,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,293.48,1.02,N
-8.38394,-46.49488,311.44,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,293.28,1.66,N
-8.38339,-46.49838,326.23,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,293.46,1.66,N
-8.31256,-47.11385,302.68,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,291.42,0.49,N
-8.31201,-47.11734,305.74,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,291.43,0.49,N
-8.19675,-46.75885,320.92,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,292.44,1.6,N
-8.19343,-46.75831,314.72,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,292.62,1.6,N
-8.19065,-46.7543,308.42,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,292.24,0.8,N
-8.18733,-46.75377,308.14,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,292.22,0.8,N
-8.14419,-47.55295,305.1,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,293.18,1.38,N
-8.14029,-47.55593,325.24,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,293.38,1.38,N
-8.13695,-47.5554,305.35,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,293.46,0.54,N
-8.11044,-46.77024,312.89,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,293.67,0.75,N
-8.1026,-46.0694,304.75,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,291.99,0.87,N
-8.09925,-46.06887,315.58,0.39,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,292.33,0.87,N
-8.08043,-47.19076,308.67,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,292.43,0.55,N
-7.91982,-48.25191,327.34,0.4,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.05,1.61,N
-7.91643,-48.25136,324.94,0.4,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.64,1.88,N
-7.789,-48.19446,303.32,0.4,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,292.94,0.81,N
-7.32277,-48.87308,326.43,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,293.29,2.93,N
-7.32215,-48.87688,313.54,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,292.92,3.86,N
-7.31901,-46.96158,302.6,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,292.52,0.36,N
-7.31868,-48.87632,323.05,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,294.03,3.86,N
-7.31806,-48.88013,331.87,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,295.8,3.86,N
-7.31521,-48.87574,309.23,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,293.06,0.61,N
-7.31459,-48.87956,303.45,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,293.08,0.61,N
-7.11514,-41.16973,327.74,0.42,0.45,2026-06-15,436,N,VIIRS,n,2.0NRT,292.59,1.64,N
-7.11096,-41.16913,303.68,0.42,0.45,2026-06-15,436,N,VIIRS,n,2.0NRT,291.65,1.64,N
-6.90149,-51.16414,307.73,0.55,0.43,2026-06-15,436,N,VIIRS,n,2.0NRT,293.53,1.03,N
-6.72642,-44.3764,318.64,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,292.86,1.57,N
-6.72584,-44.38015,307.79,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,292.33,1.23,N
-6.72237,-44.37962,304.86,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,292.59,0.63,N
-6.59105,-51.69359,304.57,0.4,0.44,2026-06-15,436,N,VIIRS,n,2.0NRT,292.33,0.82,N
-6.57552,-51.10213,327.22,0.55,0.43,2026-06-15,436,N,VIIRS,n,2.0NRT,298.03,42.2,N
-6.57161,-51.10134,319.39,0.55,0.43,2026-06-15,436,N,VIIRS,n,2.0NRT,295.03,42.2,N
-6.36477,-46.15423,305.3,0.38,0.36,2026-06-15,436,N,VIIRS,n,2.0NRT,292.72,0.6,N
-6.1721,-48.49674,316.96,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,293.92,1.58,N
-6.17148,-48.50057,312.85,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,293.53,1.55,N
-6.16578,-48.49198,317.76,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.23,1.31,N
-6.16515,-48.49585,319.41,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.69,1.31,N
-6.16252,-48.46849,305.79,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.32,0.98,N
-6.16231,-48.49152,309.22,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.43,1.31,N
-6.16007,-48.48352,308.6,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.27,1.42,N
-6.15947,-48.48722,321.4,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.89,1.42,N
-6.15905,-48.46803,309.46,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.29,0.98,N
-6.15885,-48.49102,305.94,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.17,0.63,N
-6.15843,-48.47179,314.3,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.37,0.98,N
-6.15782,-48.47556,304.5,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,293.88,0.88,N
-6.12185,-48.50031,310.27,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.55,1.11,N
-6.12025,-48.48847,310.54,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.44,1.52,N
-6.11979,-48.49998,312.87,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,294.68,1.45,N
-6.11839,-48.49981,308.23,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.66,1.11,N
-6.11814,-48.48817,310.92,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.44,1.92,N
-6.11179,-48.48357,308.93,0.42,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,294.73,1.84,N
-5.93883,-43.66349,309.02,0.44,0.39,2026-06-15,436,N,VIIRS,n,2.0NRT,291.09,1.01,N
-5.9371,-43.651,326.85,0.44,0.39,2026-06-15,436,N,VIIRS,n,2.0NRT,291.97,4.63,N
-5.93649,-43.65501,348.52,0.44,0.39,2026-06-15,436,N,VIIRS,n,2.0NRT,292.87,4.63,N
-5.93588,-43.65899,306.73,0.44,0.39,2026-06-15,436,N,VIIRS,n,2.0NRT,291.28,1.01,N
-5.54478,-47.57777,304.72,0.4,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,293.71,0.78,N
-5.41726,-47.56889,306.65,0.4,0.37,2026-06-15,436,N,VIIRS,n,2.0NRT,295.21,1.23,N
-5.29216,-43.95764,319.79,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,292.5,2.03,N
-5.28867,-43.9571,333.33,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,293.02,3.55,N
-5.07326,-37.71651,305.93,0.33,0.55,2026-06-15,436,N,VIIRS,n,2.0NRT,290.65,1.08,N
-5.07174,-37.71607,304.95,0.33,0.55,2026-06-15,436,N,VIIRS,n,2.0NRT,290.65,1.02,N
-3.5836,-50.26222,306.97,0.54,0.42,2026-06-15,436,N,VIIRS,n,2.0NRT,293.75,1.05,N
-3.51505,-48.03351,304.28,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,294.19,0.84,N
-3.51158,-48.03297,339.48,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,295.98,2.29,N
-3.51097,-48.03675,306.62,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,294.34,2.29,N
-3.5081,-48.03244,320.83,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,294.99,2.29,N
-3.50749,-48.03622,316.56,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,295.03,2.29,N
-3.50401,-48.03569,306.46,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,294.51,1.04,N
-3.50339,-48.03951,330.89,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,295.19,3.3,N
-3.49643,-48.03844,316.46,0.42,0.38,2026-06-15,436,N,VIIRS,n,2.0NRT,294.61,1.92,N
-3.20142,-49.04728,304.19,0.47,0.4,2026-06-15,436,N,VIIRS,n,2.0NRT,294.05,0.75,N
-2.90564,-49.64427,305.69,0.51,0.41,2026-06-15,436,N,VIIRS,n,2.0NRT,293.41,0.7,N
-16.67973,-43.88526,306.86,0.57,0.43,2026-06-15,438,N,VIIRS,n,2.0NRT,288.82,1.81,N
-16.34966,-43.69762,299.1,0.38,0.43,2026-06-15,438,N,VIIRS,n,2.0NRT,288.01,1.1,N
-16.34629,-43.69645,300.25,0.38,0.44,2026-06-15,438,N,VIIRS,n,2.0NRT,289.16,0.86,N
-15.07698,-48.94574,317.98,0.39,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,295.1,2.06,N
-14.37292,-45.54343,306.94,0.44,0.38,2026-06-15,438,N,VIIRS,n,2.0NRT,289.43,1.22,N
-14.36936,-45.54287,303.64,0.44,0.38,2026-06-15,438,N,VIIRS,n,2.0NRT,289.58,1.27,N
-14.04498,-47.04889,338.4,0.39,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,292.45,3.58,N
-13.81303,-43.65346,325.05,0.54,0.42,2026-06-15,438,N,VIIRS,n,2.0NRT,290.75,5.5,N
-13.80912,-43.65288,345.48,0.54,0.42,2026-06-15,438,N,VIIRS,n,2.0NRT,292.92,5.5,N
-13.76757,-42.69278,303.29,0.41,0.45,2026-06-15,438,N,VIIRS,n,2.0NRT,289.77,0.92,N
-13.54658,-47.85102,303.46,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,289.78,0.64,N
-13.54325,-47.85049,335.12,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,291.68,3.03,N
-13.50997,-47.84497,316.07,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,291.99,0.94,N
-13.50941,-47.84853,305.14,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,291.95,0.94,N
-13.50608,-47.84797,311.52,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,291.26,0.94,N
-13.50552,-47.85153,324.61,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,292.53,2.12,N
-13.22718,-41.97017,331.98,0.45,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,289.21,3.82,N
-13.22662,-41.97432,334.99,0.45,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,289.31,5.35,N
-13.20263,-53.26287,306.91,0.39,0.44,2026-06-15,438,N,VIIRS,n,2.0NRT,291.52,0.92,N
-12.73458,-46.29387,313.94,0.4,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,293.39,2.27,N
-12.73174,-46.28962,331.9,0.4,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,295.02,3.09,N
-12.73118,-46.2933,323.36,0.4,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,293.57,3.09,N
-12.71968,-54.20609,303.45,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,290.63,1.07,N
-12.71878,-54.20768,305.08,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,290.57,1.4,N
-12.71533,-54.2053,311.94,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,291.03,1.07,N
-12.71518,-54.20268,308.9,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,291.11,1.4,N
-12.71084,-54.20185,306.32,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,290.98,0.96,N
-12.44749,-44.74787,311.55,0.46,0.39,2026-06-15,438,N,VIIRS,n,2.0NRT,289.99,1.83,N
-11.82761,-51.62094,302.73,0.5,0.41,2026-06-15,438,N,VIIRS,n,2.0NRT,291.09,0.27,N
-11.82386,-51.62023,311.7,0.5,0.41,2026-06-15,438,N,VIIRS,n,2.0NRT,291.34,1.25,N
-11.7316,-49.0442,308.3,0.4,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,293.69,0.81,N
-11.71957,-54.49081,311.49,0.5,0.49,2026-06-15,438,N,VIIRS,n,2.0NRT,291.75,1.61,N
-11.71872,-54.49544,307.95,0.5,0.49,2026-06-15,438,N,VIIRS,n,2.0NRT,290.81,1.61,N
-11.51027,-56.12661,302.16,0.32,0.55,2026-06-15,438,N,VIIRS,n,2.0NRT,289.1,0.55,N
-11.5097,-56.12957,310.52,0.32,0.55,2026-06-15,438,N,VIIRS,n,2.0NRT,289.25,0.81,N
-11.34301,-51.40088,305.6,0.49,0.4,2026-06-15,438,N,VIIRS,n,2.0NRT,293.38,1.28,N
-11.26744,-53.95808,313.32,0.47,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,291.84,1.76,N
-11.26666,-53.96238,315.09,0.47,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,292.1,1.76,N
-11.19692,-49.68438,306.8,0.42,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,294.2,1.14,N
-11.09105,-45.29345,301.68,0.42,0.38,2026-06-15,438,N,VIIRS,n,2.0NRT,290.87,0.7,N
-11.06631,-52.45304,320.49,0.57,0.43,2026-06-15,438,N,VIIRS,n,2.0NRT,293.19,3.46,N
-11.06233,-52.45229,303.26,0.57,0.43,2026-06-15,438,N,VIIRS,n,2.0NRT,293,1.21,N
-11.03068,-44.69102,337.54,0.45,0.39,2026-06-15,438,N,VIIRS,n,2.0NRT,294.57,6.55,N
-11.03006,-44.69511,328.71,0.45,0.39,2026-06-15,438,N,VIIRS,n,2.0NRT,293.22,6.85,N
-11.02711,-44.69046,346.46,0.45,0.39,2026-06-15,438,N,VIIRS,n,2.0NRT,296.81,6.55,N
-11.02649,-44.69455,339.63,0.45,0.39,2026-06-15,438,N,VIIRS,n,2.0NRT,294.29,6.85,N
-11.02354,-44.68989,302.81,0.45,0.39,2026-06-15,438,N,VIIRS,n,2.0NRT,292.21,1.32,N
-10.90629,-49.49627,306.13,0.41,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,293.97,0.85,N
-10.90087,-54.13495,309.68,0.49,0.48,2026-06-15,438,N,VIIRS,n,2.0NRT,292.19,0.93,N
-10.83754,-53.74003,305.36,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,291.93,1.63,N
-10.83543,-53.72657,306.53,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,292.35,1.51,N
-10.83469,-53.73078,313.99,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,291.84,1.51,N
-10.8332,-53.73917,312.63,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,292.72,1.63,N
-10.83034,-53.72997,306.21,0.46,0.47,2026-06-15,438,N,VIIRS,n,2.0NRT,292.15,1.52,N
-10.80424,-54.17348,309.61,0.49,0.49,2026-06-15,438,N,VIIRS,n,2.0NRT,292.41,1.33,N
-10.80343,-54.17797,320.96,0.49,0.49,2026-06-15,438,N,VIIRS,n,2.0NRT,292.36,2.66,N
-10.79976,-54.17269,305.29,0.49,0.49,2026-06-15,438,N,VIIRS,n,2.0NRT,292.66,1.33,N
-10.77297,-54.10477,303.25,0.49,0.48,2026-06-15,438,N,VIIRS,n,2.0NRT,292.39,0.95,N
-10.77218,-54.10925,327.59,0.49,0.48,2026-06-15,438,N,VIIRS,n,2.0NRT,292.54,3.13,N
-10.7685,-54.10399,302.94,0.49,0.48,2026-06-15,438,N,VIIRS,n,2.0NRT,292.48,0.95,N
-10.586,-48.37811,315.99,0.39,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,293.26,1.69,N
-10.57107,-57.31732,317.38,0.4,0.6,2026-06-15,438,N,VIIRS,n,2.0NRT,290.73,1.85,N
-10.51378,-50.40453,303.87,0.45,0.39,2026-06-15,438,N,VIIRS,n,2.0NRT,293.15,0.54,N
-10.41825,-44.95947,314.98,0.43,0.38,2026-06-15,438,N,VIIRS,n,2.0NRT,290.29,1.14,N
-10.40755,-49.44171,309.78,0.42,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,292.97,1.29,N
-10.40576,-49.44234,303.55,0.42,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,293.55,0.93,N
-10.29156,-47.60113,318.1,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,293.04,1.76,N
-10.28823,-47.60059,322.46,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,293.97,2.01,N
-10.15832,-56.59768,304.68,0.36,0.58,2026-06-15,438,N,VIIRS,n,2.0NRT,291.37,2.69,N
-10.15768,-56.60106,346.21,0.36,0.58,2026-06-15,438,N,VIIRS,n,2.0NRT,292.52,4.45,N
-10.15705,-56.60442,331.64,0.36,0.58,2026-06-15,438,N,VIIRS,n,2.0NRT,291.83,4.45,N
-10.15641,-56.60781,303.38,0.36,0.58,2026-06-15,438,N,VIIRS,n,2.0NRT,290.97,4.02,N
-10.15237,-56.59999,316.23,0.36,0.58,2026-06-15,438,N,VIIRS,n,2.0NRT,291.55,4.45,N
-10.15173,-56.60333,367,0.36,0.58,2026-06-15,438,N,VIIRS,h,2.0NRT,293.06,4.45,N
-10.15109,-56.60674,324.6,0.36,0.58,2026-06-15,438,N,VIIRS,n,2.0NRT,291.77,4.02,N
-9.77696,-48.9692,310.65,0.41,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,293.33,1.06,N
-9.695,-47.69905,303.77,0.39,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,292.58,0.59,N
-9.26815,-50.66197,342.96,0.48,0.4,2026-06-15,438,N,VIIRS,n,2.0NRT,294.58,6.9,N
-8.98556,-48.09211,303.61,0.39,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,293.17,0.43,N
-8.98498,-48.09568,307.7,0.39,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,293.06,0.77,N
-8.96806,-46.90724,305.09,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,291.16,0.61,N
-8.9675,-46.91073,308.87,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,291.68,0.88,N
-8.96418,-46.9102,307.95,0.38,0.36,2026-06-15,438,N,VIIRS,n,2.0NRT,291.6,0.65,N
-8.88724,-48.50855,320.46,0.4,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,293.29,1.75,N
-8.88385,-48.50799,325.66,0.4,0.37,2026-06-15,438,N,VIIRS,n,2.0NRT,293.69,2.5,N
-8.43577,-51.54802,302.52,0.55,0.43,2026-06-15,438,N,VIIRS,n,2.0NRT,292.13,2.3,N
-8.43487,-51.54994,310.03,0.55,0.43,2026-06-15,438,N,VIIRS,n,2.0NRT,293.09,1.62,N
-8.43477,-54.72861,307.91,0.58,0.52,2026-06-15,438,N,VIIRS,n,2.0NRT,291.31,1.37,N
-22.92394,-43.7585,303.98,0.46,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,288.51,1.59,N
-22.91954,-43.75789,312.33,0.46,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,289.65,1.59,N
-22.91338,-43.73388,318.42,0.46,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,288.1,2.26,N
-22.90897,-43.73328,322.26,0.46,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,288.24,4.49,N
-22.90845,-43.73784,315.79,0.46,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,288.66,4.49,N
-22.90792,-43.74242,301.09,0.46,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,288.86,2.24,N
-22.90457,-43.73268,337.5,0.46,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,289.63,4.49,N
-22.90404,-43.73725,337.99,0.46,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,289.96,4.49,N
-22.50373,-44.10652,302.11,0.43,0.46,2026-06-15,440,N,VIIRS,n,2.0NRT,287.54,1.15,N
-21.18059,-43.98117,298.82,0.42,0.46,2026-06-15,440,N,VIIRS,n,2.0NRT,283.72,1.19,N
-20.24779,-40.23945,302.91,0.36,0.57,2026-06-15,440,N,VIIRS,n,2.0NRT,261.77,0.95,N
-20.24742,-40.24294,309.6,0.36,0.57,2026-06-15,440,N,VIIRS,n,2.0NRT,261.06,0.77,N
-20.24705,-40.2464,295.48,0.36,0.57,2026-06-15,440,N,VIIRS,n,2.0NRT,260.73,0.77,N
-20.23249,-40.23057,301.17,0.36,0.57,2026-06-15,440,N,VIIRS,n,2.0NRT,265.02,0.9,N
-20.23212,-40.23409,301.93,0.36,0.57,2026-06-15,440,N,VIIRS,n,2.0NRT,264.92,1.24,N
-17.77812,-42.80679,303.25,0.45,0.47,2026-06-15,440,N,VIIRS,n,2.0NRT,286.84,1.08,N
-17.53668,-59.64989,308.48,0.42,0.61,2026-06-15,440,N,VIIRS,n,2.0NRT,283.85,1.21,N
-17.00842,-49.77892,297,0.39,0.36,2026-06-15,440,N,VIIRS,n,2.0NRT,282.04,0.58,N
-16.58586,-60.77851,304.87,0.51,0.66,2026-06-15,440,N,VIIRS,n,2.0NRT,286.56,1.34,N
-16.58414,-60.78037,303.67,0.51,0.66,2026-06-15,440,N,VIIRS,n,2.0NRT,286.72,1.22,N
-16.57971,-60.77718,303.37,0.51,0.66,2026-06-15,440,N,VIIRS,n,2.0NRT,286.54,1.55,N
-16.57796,-60.77916,307.6,0.51,0.66,2026-06-15,440,N,VIIRS,n,2.0NRT,286.76,1.22,N
-16.57007,-60.82159,305.14,0.52,0.67,2026-06-15,440,N,VIIRS,n,2.0NRT,286.32,1.16,N
-16.56897,-60.82664,301.38,0.52,0.67,2026-06-15,440,N,VIIRS,n,2.0NRT,286.33,1.88,N
-16.56807,-60.82328,308.64,0.52,0.67,2026-06-15,440,N,VIIRS,n,2.0NRT,286.63,2.11,N
-33.375,-60.14893,302.81,0.43,0.46,2026-06-15,444,N,VIIRS,n,2.0NRT,272.94,1.83,N
-33.36983,-60.15223,321.47,0.43,0.46,2026-06-15,444,N,VIIRS,n,2.0NRT,273.94,2.06,N
-33.36783,-60.16146,320.13,0.43,0.46,2026-06-15,444,N,VIIRS,n,2.0NRT,277.97,2.46,N
-33.36663,-60.1464,296.77,0.43,0.46,2026-06-15,444,N,VIIRS,n,2.0NRT,275.31,1.4,N
-33.25833,-60.28288,301.26,0.44,0.46,2026-06-15,444,N,VIIRS,n,2.0NRT,274.56,0.96,N
-33.25732,-60.28756,319.01,0.44,0.46,2026-06-15,444,N,VIIRS,n,2.0NRT,275.65,2.54,N
-33.25309,-60.28632,304.96,0.44,0.46,2026-06-15,444,N,VIIRS,n,2.0NRT,277.58,2.09,N
-32.86193,-56.54087,296.68,0.45,0.39,2026-06-15,444,N,VIIRS,n,2.0NRT,278.49,1.11,N
-31.54243,-58.96899,303.15,0.4,0.44,2026-06-15,444,N,VIIRS,n,2.0NRT,272.49,0.86,N
-31.54154,-58.97322,297.19,0.4,0.44,2026-06-15,444,N,VIIRS,n,2.0NRT,272.18,0.86,N
-16.72762,-67.15693,336.59,0.51,0.49,2026-06-15,620,N,VIIRS,n,2.0NRT,285.23,4.32,N
-16.72732,-67.15538,309.48,0.51,0.5,2026-06-15,620,N,VIIRS,n,2.0NRT,283.4,2.28,N
-16.72688,-67.159,333.47,0.51,0.5,2026-06-15,620,N,VIIRS,n,2.0NRT,285.54,5.14,N
-15.78654,-71.85678,306.55,0.42,0.38,2026-06-15,620,N,VIIRS,n,2.0NRT,266.65,1.39,N
-23.82286,-70.31534,298.41,0.4,0.44,2026-06-15,622,N,VIIRS,n,2.0NRT,280.13,0.84,N
-23.82238,-70.31942,297.97,0.4,0.44,2026-06-15,622,N,VIIRS,n,2.0NRT,281.24,0.84,N
-23.78252,-70.31848,303.27,0.4,0.44,2026-06-15,622,N,VIIRS,n,2.0NRT,281.82,1.51,N
-33.29583,-70.73005,302.79,0.49,0.49,2026-06-15,627,N,VIIRS,n,2.0NRT,274.31,1.32,N
-32.80339,-70.95263,324.33,0.47,0.48,2026-06-15,627,N,VIIRS,n,2.0NRT,268.48,3.4,N
-32.80046,-70.95451,318.77,0.47,0.48,2026-06-15,627,N,VIIRS,n,2.0NRT,269.82,3.02,N
-15.15021,-39.46228,339.25,0.63,0.72,2026-06-15,1529,N,VIIRS,n,2.0NRT,290.4,5.34,D
-15.14844,-39.46552,341.13,0.63,0.72,2026-06-15,1529,N,VIIRS,n,2.0NRT,290.03,6.34,D
-15.14356,-39.46381,326.56,0.63,0.72,2026-06-15,1529,N,VIIRS,n,2.0NRT,290.44,5.34,D
-17.4411,-40.20323,367,0.74,0.76,2026-06-15,1531,N,VIIRS,h,2.0NRT,292.42,36.25,D
-12.95151,-40.77308,327.88,0.72,0.76,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.45,4.31,D
-10.91091,-40.15992,339.57,0.62,0.72,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.53,6.86,D
-10.90739,-40.16282,345.44,0.62,0.72,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.62,9.82,D
-10.58016,-37.44933,328.75,0.41,0.6,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.66,2.13,D
-9.83144,-38.96512,330.42,0.5,0.66,2026-06-15,1531,N,VIIRS,n,2.0NRT,295.14,2.77,D
-7.56708,-39.91945,336.89,0.54,0.68,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.19,3.69,D
-6.78461,-39.18938,336.38,0.47,0.64,2026-06-15,1531,N,VIIRS,n,2.0NRT,297.84,5,D
-6.78169,-39.18836,337.11,0.47,0.64,2026-06-15,1531,N,VIIRS,n,2.0NRT,297.3,5.68,D
-5.52306,-37.48483,345.72,0.35,0.56,2026-06-15,1531,N,VIIRS,n,2.0NRT,297.07,3.64,D
-5.24807,-38.1734,367,0.38,0.59,2026-06-15,1533,N,VIIRS,h,2.0NRT,299.68,5.34,D
-3.63445,-43.18012,333.88,0.79,0.78,2026-06-15,1533,N,VIIRS,n,2.0NRT,291.21,5.88,D
-3.62717,-43.18114,336.59,0.79,0.78,2026-06-15,1533,N,VIIRS,n,2.0NRT,291.46,7.31,D
-3.62633,-43.18015,329.09,0.79,0.78,2026-06-15,1533,N,VIIRS,n,2.0NRT,290.97,5.99,D
-3.59673,-38.85903,338.51,0.4,0.6,2026-06-15,1533,N,VIIRS,n,2.0NRT,296.03,4.41,D
-3.58002,-38.86148,330.97,0.4,0.6,2026-06-15,1533,N,VIIRS,n,2.0NRT,294.91,3.08,D
-33.83965,-54.80995,326,0.48,0.48,2026-06-15,1705,N,VIIRS,n,2.0NRT,287.32,2.4,D
-33.37461,-58.76744,334.24,0.4,0.6,2026-06-15,1705,N,VIIRS,n,2.0NRT,286.26,2.93,D
-33.37254,-58.76686,330.54,0.4,0.6,2026-06-15,1705,N,VIIRS,n,2.0NRT,286.14,2.79,D
